"codigo-da-ocorrencia";"classificacao-da-ocorrencia";"data-e-hora-da-ocorrencia";"latitude-da-ocorrencia";"longitude-da-ocorrencia";"cidade-da-ocorrencia";"uf-da-ocorrencia";"pais-da-ocorrencia";"aerodromo-da-ocorrencia";"investigacao-da-aeronave-foi-liberada";"status-da-investigacao";"numero-do-relatorio-de-divulgacao";"relatorio-de-divulgacao-foi-publicado";"dia-da-divulgacao-da-publicacao";"total-de-recomendacoes";"total-de-aeronaves-envolvidas";"ocorrencia-na-saida-da-pista";"tipo-de-ocorrencia";"tipo-de-categoria-da-ocorrencia";"taxonomia-do-tipo-de-icao";"matricula-da-aeronave";"categoria-do-operador-de-aeronave";"tipo-de-aeronave";"fabricante-da-aeronave";"modelo-de-aeronave";"tipo-de-aeronave-icao";"aeronave-motor-tipo";"aeronave-motor-quantidade";"aeronave-pmd";"categoria-pmd-aeronave";"quantidade-de-assentos-na-aeronave";"ano-de-fabricacao-da-aeronave";"pais-fabricante-da-aeronave";"pais-de-registro-da-aeronave";"registro-da-categoria-da-aeronave";"registro-segmento-da-aeronave";"voo-de-origem-do-acidente";"voo-destino-do-acidente";"fase-de-operacao-da-aeronave";"tipo-de-operacao-da-aeronave";"nivel-de-dano-da-aeronave";"total-de-fatalidades-no-acidente";"fator-do-acidente";"aspecto-do-fator-da-ocorrencia";"fator-condicionante";"area-do-fator";"numero-da-recomendacao";"dia-da-assinatura-de-recomendacao";"dia-do-encaminhamento-da-recomendacao";"conteudo-da-recomendacao";"status-da-recomendacao";"orgao-de-recomendacao"
66215;ACIDENTE;05/01/2017 12:30;-2,55E+11;-5,17E+11;GUARAPUAVA;PR;BRASIL;****;SIM;FINALIZADA;A-003/CENIPA/2017;SIM;01/08/2017;1;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTULF;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1998;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-003/CENIPA/2017 - 01;01/08/2017;01/08/2017 00:00;Realizar gestões junto à AEROIMPAR AVIAÇÃO AGRÍCOLA LTDA. com o intuito de que a organização passe a exercer uma supervisão gerencial efetiva na padronização dos procedimentos operacionais utilizados no planejamento e preparação dos voos.;CUMPRIDA;ANAC
66216;INCIDENTE GRAVE;07/01/2017 12:30;-2,17E+11;-5,47E+11;RIO BRILHANTE;MS;BRASIL;****;SIM;FINALIZADA;IG-007/CENIPA/2017;SIM;01/08/2017;1;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTVTN;***;AVIÃO;EMBRAER;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2011;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;AGRÍCOLA;LEVE;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-007/CENIPA/2017 - 01;01/08/2017;01/08/2017 00:00;Realizar gestões junto à Teruel Aviação Agrícola Ltda. com o objetivo de que seja reforçado o treinamento periódico de suas tripulações com informações sobre os limites estabelecidos pelo fabricante das aeronaves operadas pela empresa, no que diz respeito à operação com vento de cauda e través.;CUMPRIDA;ANAC
66221;ACIDENTE;28/12/2016 19:00;-2,06E+11;-4,05E+11;GUARAPARI;ES;BRASIL;SNGA;SIM;FINALIZADA;A-174/CENIPA/2016;SIM;10/05/2018;1;1;SIM;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRKNE;***;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1978;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;GUARAPARI;GUARAPARI;POUSO;INSTRUÇÃO;LEVE;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-174/CENIPA/2016 - 01;10/05/2018;10/05/2018 00:00;Atuar, junto ao operador da aeronave (QNE Escola de Aviação Civil Ltda.), no sentido de assegurar-se de que a realização das inspeções de 50 e de 100 horas dos motores marca Lycoming, modelo 0-235-L2C, atenda adequadamente à seção 4 do Lycoming Operator?s Manual, O-235 e O-290 series, bem como ao estabelecido na letra (d) do Apêndice D do RBAC 43, no que se refere à remoção, análise e instalação de velas de ignição.;CUMPRIDA;ANAC
66223;ACIDENTE;04/01/2017 14:00;-1,76E+11;-5,15E+11;MONTIVIDIU;GO;BRASIL;####;SIM;FINALIZADA;A-002/CENIPA/2017;SIM;22/04/2020;1;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PRRUY;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1905;1905;1;1975;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;CORRIDA APÓS POUSO;AGRÍCOLA;SUBSTANCIAL;0;OUTRO FATOR;OUTRO;***;OUTRO;A-002/CENIPA/2017 -01;22/04/2020;04/05/2020 00:00;ATUAR JUNTO AO AEROCLUBE DE CANELA, A FIM DE QUE AQUELE OPERADOR, POR OCASIãO DOS TREINAMENTOS OFERECIDOS A SEUS TRIPULANTES, ENFATIZE AS TéCNICAS DE ARREMETIDA E OS FATORES QUE LEVAM à EXECUçãO DESSE PROCEDIMENTO, SOBRETUDO QUANDO FOR CONSTATADO PELA TRIPULAçãO QUE A AERONAVE ESTá EM UMA SITUAçãO NãO ESTABILIZADA.;CUMPRIDA;ANAC
66247;ACIDENTE;06/01/2017 12:30;-2,97E+11;-5,66E+11;URUGUAIANA;RS;BRASIL;****;SIM;FINALIZADA;A-006/CENIPA/2017;SIM;11/03/2020;1;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTGUS;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1980;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;AGRÍCOLA;SUBSTANCIAL;0;PLANEJAMENTO DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-006/CENIPA/2017-01;11/03/2020;19/03/2020 00:00;Atuar junto à Aeroarroz Aviação Agrícola Ltda.,a fim deque aquele operador aperfeiçoe seus mecanismos de planejamento de voo, supervisão gerencial e gerenciamento de risco, visando incrementar os níveis de competência e segurança operacional requeridos para o desempenho das atividades para as quais tal empresa é certificada.;CUMPRIDA;ANAC
66253;ACIDENTE;11/01/2017 10:50;-3,23E+11;-5,25E+11;RIO GRANDE;RS;BRASIL;****;SIM;FINALIZADA;A-008/CENIPA/2017;SIM;22/06/2017;1;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTUSO;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2004;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0;ATENÇÃO;ASPECTO PSICOLÓGICO;INDIVIDUAL;FATOR HUMANO;A-008/CENIPA/2017 - 01;22/06/2017;30/06/2017 00:00;Realizar gestões junto ao Operador com o intuito de verificar a efetividade dos mecanismos de Supervisão Gerencial das atividades aeroagrícolas, particularmente no que diz respeito aos processos de identificação de perigos e gerenciamento dos riscos das operações.;AGUARDANDO RESPOSTA;ANAC
66309;ACIDENTE;19/01/2017 15:30;-2,32E+11;-4,47E+11;PARATY;RJ;BRASIL;SDTK;SIM;FINALIZADA;A-013/CENIPA/2017;SIM;16/01/2018;2;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRSOM;***;AVIÃO;HAWKER BEECHCRAFT;C90GT;BE9L;TURBOÉLICE;BIMOTOR;4581;4581;8;2006;BRASIL;BRASIL;AVIÃO;PARTICULAR;CAMPO DE MARTE;PARATI;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;5;CARACTERÍSTICAS DA TAREFA;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO;A-013/CENIPA/2017 - 01;16/01/2018;16/01/2018 00:00;Divulgar os ensinamentos advindos da investigação do acidente aeronáutico com a aeronave PR-SOM, no que diz respeito à necessidade do fomento a uma cultura da aviação executiva, em que a observância dos requisitos mínimos de operação sejam valorizados.;CUMPRIDA;ANAC
66332;ACIDENTE;01/02/2017 11:50;-3,02E+11;-5,14E+11;GUAÍBA;RS;BRASIL;****;SIM;FINALIZADA;A-017/CENIPA/2017;SIM;08/04/2019;2;1;SIM;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRNVC;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1905;1905;1;1974;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-017/CENIPA/2017 - 01;08/04/2019;08/04/2019 00:00;ATUAR JUNTO à NITZ AVIAÇÃO AGRÍCOLA LTDA, A FIM DE VERIFICAR O PLANEJAMENTO, A SUPERVISãO E O CUMPRIMENTO DOS PROCEDIMENTOS DE PLANEJAMENTO E SUPERVISãO DAS OPERAçõES AEROAGRíCOLAS, BEM COMO VERIFICAR A EFETIVA ATUAçãO DO GSO DA EMPRESA.;CUMPRIDA;ANAC
66334;ACIDENTE;06/02/2017 09:00;-2,05E+11;-480425;IPUÃ;SP;BRASIL;****;SIM;FINALIZADA;A-024/CENIPA/2017;SIM;27/10/2017;1;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTUUG;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2007;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-024/CENIPA/2017 - 01;27/10/2017;27/10/2017 00:00;Atuar junto à Sana Agro Aérea Ltda., a fim de verificar a adequabilidade do Manual de Gerenciamento de Segurança Operacional desse operador, sobretudo no que diz respeito aos métodos de supervisão gerencial adotados e ao planejamento dos voos, quando operando em pistas de pouso eventual.;CUMPRIDA;ANAC
66335;ACIDENTE;04/02/2017 11:20;-3,01E+11;-5,37E+11;SÃO SEPÉ;RS;BRASIL;****;SIM;FINALIZADA;A-020/CENIPA/2017;SIM;04/12/2018;1;1;SIM;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRSEP;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1497;1497;1;1974;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;SÃO SEPÉ;FORA DE AERODROMO;POUSO;AGRÍCOLA;SUBSTANCIAL;0;CULTURA ORGANIZACIONAL;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO;A-020/CENIPA/2017 - 01;04/12/2018;04/12/2018 00:00;Atuar junto à SEPAL SERV. ESP. DE PULVER. AEREAS LTDA, a fim de reavaliar a adequabilidade e checar o cumprimento do Manual de Gerenciamento da Segurança Operacional (MGSO) daquele operador, sobretudo no que diz respeito aos mecanismos de gerenciamento do risco adotados pela organização e por seus pilotos.;CUMPRIDA;ANAC
66349;ACIDENTE;24/01/2017 19:45;189725;-5,09E+11;CAÇU;GO;BRASIL;****;SIM;FINALIZADA;A-052/CENIPA/2017;SIM;04/09/2018;1;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRLKA;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1498;1498;1;1975;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-052/CENIPA/2017 - 01;04/09/2018;04/09/2018 00:00;Divulgar os ensinamentos colhidos na presente investigação, a fim de alertar pilotos, operadores e mantenedores da aviação civil brasileira sobre os riscos decorrentes da conversão dos motores aeronáuticos para utilização de etanol como combustível sem que seja observado o constante na IS 137.201-001 Revisão B, sobretudo no que diz respeito ao item 5.7.3 - recomendação de avaliação de compatibilidade dos materiais originais.;CUMPRIDA;ANAC
66350;INCIDENTE GRAVE;04/02/2017 09:30;-80311111111;-5,00E+11;REDENÇÃO;PA;BRASIL;SNDC;SIM;FINALIZADA;IG-019/CENIPA/2017;SIM;04/09/2018;2;1;SIM;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTVSM;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1996;BRASIL;BRASIL;AVIÃO;PARTICULAR;REDENÇÃO;PRESIDENTE CASTRO PINTO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-019/CENIPA/2017 - 01;04/09/2018;04/09/2018 00:00;Atuar junto à Industria Aeronáutica Neiva S.A (EMBRAER), a fim de que aquele fabricante promova a atualização do Boletim de Serviço Neiva Nº 800-032-0034, de 10NOV1997, ou mesmo do Capítulo 32 (Trem de Pouso) do MS-810D/554, tornando tais procedimentos mais completos.;CUMPRIDA;ANAC
66352;ACIDENTE;04/02/2017 20:30;-2,97E+11;-5,34E+11;RESTINGA SECA;RS;BRASIL;****;SIM;FINALIZADA;A-021/CENIPA/2017;SIM;29/05/2020;1;1;SIM;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTUQQ;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2004;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-021/CENIPA/2017 - 01;29/05/2020;23/06/2020 00:00;ATUAR JUNTO à BOLZAER AVIAçãO AGRíCOLA LTDA. - ME, A FIM DE QUE AQUELE OPERADOR APERFEIçOE SEUS MECANISMOS DE SUPERVISãO GERENCIAL, PLANEJAMENTO DE VOO E GERENCIAMENTO DE RISCO, VISANDO INCREMENTAR OS NíVEIS DE COMPETêNCIA E SEGURANçA OPERACIONAL REQUERIDOS PARA O DESEMPENHO DAS ATIVIDADES PARA AS QUAIS TAL EMPRESA é CERTIFICADA.;CUMPRIDA;ANAC
66394;ACIDENTE;08/02/2017 12:50;-17485;-4,02E+11;CARAVELAS;BA;BRASIL;SJNQ;SIM;FINALIZADA;A-025/CENIPA/2017;SIM;02/05/2017;1;1;SIM;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PRORL;***;AVIÃO;CESSNA AIRCRAFT;210R;C210;PISTÃO;MONOMOTOR;1746;1746;0;1986;BRASIL;BRASIL;AVIÃO;PARTICULAR;DESTILARIA MEDASA;EURICO DE AGUIAR SALLES;SUBIDA;PRIVADA;SUBSTANCIAL;0;MANUTENÇÃO DA AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;A-025/CENIPA/2017 - 01;02/05/2017;15/05/2017 00:00;Realizar uma auditora na Oficina responsável pela manutenção do trem de pouso, a fim de verificar o adequado cumprimento das inspeções em aeronave C-210, em especial no tocante a SID 32-10-01, visando evitar a repetição do erro cometido no tubo PN1280523-1.;CUMPRIDA;ANAC
66431;ACIDENTE;16/02/2017 15:00;-70866666667;-5,24E+11;SÃO FÉLIX DO XINGU;PA;BRASIL;****;SIM;FINALIZADA;A-028/CENIPA/2017;SIM;29/01/2019;3;1;NÃO;FOGO NO SOLO;FOGO/FUMAÇA (SEM IMPACTO) | FOGO NO SOLO;F-NI;PRMER;***;HELICÓPTERO;EUROCOPTER DEUTSCHLAND;BO-105S;B105;TURBOEIXO;BIMOTOR;2300;2300;6;1996;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;SÃO FÉLIX DO XINGU;FORA DE AERODROMO;POUSO;TÁXI AÉREO;DESTRUÍDA;0;CAPACITAÇÃO E TREINAMENTO;ASPECTO PSICOLÓGICO;ORGANIZACIONAL;FATOR HUMANO;A-028/CENIPA/2017 - 01;29/01/2019;29/01/2019 00:00;ATUAR JUNTO à HERINGER TáXI AéREO LTDA., A FIM DE QUE AQUELE OPERADOR APRIMORE OS TREINAMENTOS OFERECIDOS E AS ORIENTAçõES EMITIDAS A SEUS TRIPULANTES, COM O INTUITO DE QUE TAIS PROFISSIONAIS OPEREM COM MAIOR ADERêNCIA AO CONSTANTE NOS MANUAIS DAS AERONAVES UTILIZADAS PELA EMPRESA, SOBRETUDO NO QUE DIZ RESPEITO AO QUE é PREVISTO EM CHECKLIST.;CUMPRIDA;ANAC
66432;INCIDENTE GRAVE;21/02/2017 11:47;-2,04E+11;-4,05E+11;VITÓRIA;ES;BRASIL;****;;FINALIZADA;IG-031/CENIPA/2017;SIM;02/10/2020;12;1;NÃO;FOGO/FUMAÇA (SEM IMPACTO);FOGO/FUMAÇA (SEM IMPACTO);F-NI;PRAUO;***;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;TURBOEIXO;BIMOTOR;52290;52290;125;2015;BRASIL;BRASIL;AVIÃO;REGULAR;TANCREDO NEVES;EURICO DE AGUIAR SALLES;DESCIDA;REGULAR;LEVE;0;FABRICAÇÃO;ASPECTO DE FABRICAÇÃO;***;FATOR MATERIAL;IG - 031/CENIPA/2017-01;06/06/2017;13/06/2017 00:00;Assegurar-se de que os processos referentes aos requisitos de instalação das cablagens e do controle de qualidade da produção do Fabricante da aeronave, especificamente no que refere à instalação e proteção das cablagens localizadas entre a fuselagem e o sidewall, são suficientemente adequados e robustos para evitar que haja interferência entre as cablagens e o sidewall, resultando em atrito entre estes. Isto para impedir que ocorra a deterioração do isolamento dos cabos condutores que constituem as cablagens das aeronaves ERJ 190.;AGUARDANDO RESPOSTA;ANAC
66444;INCIDENTE GRAVE;22/02/2017 21:48;-2,36E+11;-4,67E+11;SÃO PAULO;SP;BRASIL;SBSP;SIM;FINALIZADA;IG-032/CENIPA/2017;SIM;06/08/2019;1;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PTMZY;***;AVIÃO;AIRBUS INDUSTRIE;A320-232;A320;JATO;BIMOTOR;70000;70000;184;2001;BRASIL;BRASIL;AVIÃO;REGULAR;CONGONHAS;TANCREDO NEVES;DECOLAGEM;REGULAR;LEVE;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-032/CENIPA/2017-01;06/08/2019;20/08/2019 00:00;AVALIAR, EM CONJUNTO COM O FABRICANTE DOS MOTORES IAE V2527-A5, SE TODAS AS AçõES PREVISTAS PARA A MANUTENçãO DA VIDA EM SERVIçO DOS ANNULUS FILLERS INSTALADOS NESSES MOTORES, TAIS COMO VERIFICAçõES PERIóDICAS E ENSAIOS NãO DESTRUTIVOS, SãO SUFICIENTES PARA ASSEGURAR QUE NãO OCORRAM FALHAS ESTRUTURAIS NESSES COMPONENTES DURANTE A SUA OPERAçãO.;CUMPRIDA;ANAC
66450;INCIDENTE GRAVE;22/02/2017 21:50;-2,77E+11;-4,86E+11;FLORIANÓPOLIS;SC;BRASIL;SBFL;SIM;FINALIZADA;IG-033/CENIPA/2017;SIM;10/05/2018;3;1;NÃO;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA | POUSO SEM TREM;ARC;PRFLM;***;AVIÃO;PIPER AIRCRAFT;PA-34-200;PA34;PISTÃO;BIMOTOR;1905;1905;6;1972;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;HERCÍLIO LUZ;HERCÍLIO LUZ;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;COORDENAÇÃO DE CABINE;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-033/CENIPA/2017 - 01;10/05/2018;10/05/2018 00:00;DIVULGAR OS ENSINAMENTOS COLHIDOS NA PRESENTE INVESTIGAçãO, A FIM DE ALERTAR PILOTOS, AEROCLUBES E ESCOLAS DE AVIAçãO SOBRE A IMPORTâNCIA DO FIEL CUMPRIMENTO DOS PROCEDIMENTOS OPERACIONAIS ESTABELECIDOS, SOBRETUDO NO QUE DIZ RESPEITO A LEITURA E EXECUçãO DA LISTA DE VERIFICAçõES (CHECKLIST), MITIGANDO A POSSIBILIDADE DE ESQUECIMENTO DOS ITENS MAIS CRíTICOS à OPERAçãO DA AERONAVE.;CUMPRIDA;ANAC
66503;ACIDENTE;07/03/2017 13:09;-1,51E+11;-4,88E+11;VILA PROPÍCIO;GO;BRASIL;****;SIM;FINALIZADA;A-040/CENIPA/2017;SIM;18/12/2019;3;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTWFV;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1497;1497;1;1977;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;AGRÍCOLA;SUBSTANCIAL;0;CULTURA DO GRUPO DE TRABALHO;ASPECTO PSICOLÓGICO;PSICOSSOCIAL;FATOR HUMANO;A-040/CENIPA/2017 - 01;18/12/2019;13/01/2020 00:00;Atuar junto à Centroar Agro-Aéreo LTDA., a fim de que aquele operador aperfeiçoe seus mecanismos de planejamento de voo e gerenciamento de risco, visando incrementar os níveis de competência e segurança operacional requeridos para o desempenho das atividades para as quais tal empresa é certificada.;CUMPRIDA;ANAC
66543;INCIDENTE GRAVE;21/03/2017 01:30;-2,34E+11;-4,65E+11;GUARULHOS;SP;BRASIL;SBGR;SIM;FINALIZADA;IG-048/CENIPA/2017;SIM;08/07/2021;3;1;NÃO;COM COMANDOS DE VOO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM COMANDOS DE VOO;SCF-NP;PPPTQ;***;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;22500;22500;73;2009;BRASIL;BRASIL;AVIÃO;REGULAR;LEITE LOPES;GOVERNADOR ANDRÉ FRANCO MONTORO;PROCEDIMENTO DE APROXIMAÇÃO IFR;REGULAR;LEVE;0;PROJETO;ASPECTO DE PROJETO;***;FATOR MATERIAL;IG-048/CENIPA/2017 - 01;31/01/2018;01/02/2018 00:00;Interagir com o fabricante da aeronave (ATR), com a finalidade de que sejam revisados os procedimentos de manutenção programada para a inspeção dos cabos de comando Part Number S2211001100000 que estejam conectados aos Servo Drive Part Number 7002260-722 e instalados nas aeronaves ATR-72-212A, a fim de assegurar a adequação e a robustez necessárias para identificar processos de deterioração por fadiga de material.;CUMPRIDA;ANAC
66544;INCIDENTE;21/03/2017 16:48;-2,36E+11;-4,67E+11;SÃO PAULO;SP;BRASIL;SBSP;SIM;FINALIZADA;I-047/CENIPA/2017;SIM;22/06/2017;1;1;NÃO;OUTROS;OUTROS;OTHR;PRONI;***;AVIÃO;AIRBUS INDUSTRIE;A318-121;A318;JATO;BIMOTOR;63000;63000;129;2008;BRASIL;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;CONGONHAS;ESTACIONAMENTO;REGULAR;NENHUM;0;;;;;I-047/CENIPA/2017 - 01;22/06/2017;30/06/2017 00:00;Atuar junto às empresas que operam segundo o RBAC 121 para que estabeleçam procedimentos internos de alerta aos passageiros, “Speech”, quando o desembarque das aeronaves for realizado por escada de passageiros acoplada à aeronave.;AGUARDANDO RESPOSTA;ANAC
66555;ACIDENTE;15/03/2017 19:36;-2,91E+11;-5,15E+11;BENTO GONÇALVES;RS;BRASIL;SSBG;SIM;FINALIZADA;A-042/CENIPA/2017;SIM;25/06/2018;2;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPHMM;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;56-C-1;PAUL;PISTÃO;MONOMOTOR;660;660;2;1962;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;AEROCLUBE DE BENTO GONÇALVES;AEROCLUBE DE BENTO GONÇALVES;POUSO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-042/CENIPA/2017 - 01;25/06/2018;25/06/2018 00:00;Atuar junto ao Aeroclube de Bento Gonçalves, a fim de que aquele operador estabeleça mecanismos que garantam o cumprimento do constante no Manual de Voo da aeronave pelos instrutores que atuam naquela organização, sobretudo no que diz respeito à correta utilização dos freios no procedimento pouso de pista e ao peso máximo de decolagem.;CUMPRIDA;ANAC
