"codigo-da-ocorrencia";"classificacao-da-ocorrencia";"data-e-hora-da-ocorrencia";"latitude-da-ocorrencia";"longitude-da-ocorrencia";"cidade-da-ocorrencia";"uf-da-ocorrencia";"pais-da-ocorrencia";"aerodromo-da-ocorrencia";"investigacao-da-aeronave-foi-liberada";"status-da-investigacao";"numero-do-relatorio-de-divulgacao";"relatorio-de-divulgacao-foi-publicado";"dia-da-divulgacao-da-publicacao";"total-de-recomendacoes";"total-de-aeronaves-envolvidas";"ocorrencia-na-saida-da-pista";"tipo-de-ocorrencia";"tipo-de-categoria-da-ocorrencia";"taxonomia-do-tipo-de-icao";"matricula-da-aeronave";"categoria-do-operador-de-aeronave";"tipo-de-aeronave";"fabricante-da-aeronave";"modelo-de-aeronave";"tipo-de-aeronave-icao";"aeronave-motor-tipo";"aeronave-motor-quantidade";"aeronave-pmd";"categoria-pmd-aeronave";"quantidade-de-assentos-na-aeronave";"ano-de-fabricacao-da-aeronave";"pais-fabricante-da-aeronave";"pais-de-registro-da-aeronave";"registro-da-categoria-da-aeronave";"registro-segmento-da-aeronave";"voo-de-origem-do-acidente";"voo-destino-do-acidente";"fase-de-operacao-da-aeronave";"tipo-de-operacao-da-aeronave";"nivel-de-dano-da-aeronave";"total-de-fatalidades-no-acidente";"fator-do-acidente";"aspecto-do-fator-da-ocorrencia";"fator-condicionante";"area-do-fator";"numero-da-recomendacao";"dia-da-assinatura-de-recomendacao";"dia-do-encaminhamento-da-recomendacao";"conteudo-da-recomendacao";"status-da-recomendacao";"orgao-de-recomendacao"
46653;INCIDENTE;17/07/2012 23:14;;;CAMPINAS;SP;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OTHR;PRAYU;REGULAR;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;JATO;BIMOTOR;52290;52290;125;2011;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;LEVE;0;;;;;;;;;;
46655;INCIDENTE;21/09/2012 20:58;;;RIO DE JANEIRO;RJ;BRASIL;SBGL;***;FINALIZADA;***;NÃO;;0;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;N422LA;***;AVIÃO;BOEING COMPANY;767-346F;***;JATO;BIMOTOR;0;0;0;2007;ESTADOS UNIDOS;ESTADOS UNIDOS;AVIÃO;***;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;***;NENHUM;0;;;;;;;;;;
46671;INCIDENTE;17/07/2012 12:20;;;BOA VISTA;RR;BRASIL;SBBV;SIM;FINALIZADA;***;NÃO;;0;1;NÃO;SOPRO DE REATOR;OUTROS | SOPRO DE REATOR;OTHR;N953AR;***;AVIÃO;MCDONNELL DOUGLAS;MD11;***;JATO;TRIMOTOR;285990;285990;0;1993;ESTADOS UNIDOS;ESTADOS UNIDOS;AVIÃO;***;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;***;NENHUM;0;;;;;;;;;;
46672;INCIDENTE;15/08/2012 20:33;;;COARI;AM;BRASIL;SBUY;SIM;FINALIZADA;***;NÃO;;0;1;NÃO;SUPERAQUECIMENTO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | SUPERAQUECIMENTO;SCF-PP;PRTTM;REGULAR;AVIÃO;AEROSPATIALE AND ALENIA;ATR-42-500;AT45;TURBOÉLICE;BIMOTOR;18600;18600;52;1997;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;REGULAR;NENHUM;0;;;;;;;;;;
46673;INCIDENTE;05/11/2012 14:48;;;MACEIÓ;AL;BRASIL;SBMO;***;FINALIZADA;***;NÃO;;0;1;NÃO;COLISÃO COM AVE;COLISÃO COM AVE;BIRD;PPPJI;REGULAR;AVIÃO;EMBRAER;ERJ 170-200 LR;E170;JATO;BIMOTOR;38790;38790;92;2006;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;LEVE;0;;;;;;;;;;
46674;INCIDENTE;17/10/2012 20:40;;;RONDONÓPOLIS;MT;BRASIL;SWRD;***;FINALIZADA;***;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PPPJD;REGULAR;AVIÃO;EMBRAER;ERJ 170-200 LR;E170;JATO;BIMOTOR;38790;38790;92;2006;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0;;;;;;;;;;
46675;INCIDENTE;25/10/2012 11:00;;;VITÓRIA DA CONQUISTA;BA;BRASIL;SBQV;***;FINALIZADA;***;NÃO;;0;1;NÃO;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA;SCF-NP;PRPDC;REGULAR;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2012;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0;;;;;;;;;;
46676;INCIDENTE;25/10/2012 17:48;;;CARLOS CHAGAS;MG;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;MAC;PRMHM;REGULAR;AVIÃO;AIRBUS INDUSTRIE;A320-214;A320;JATO;BIMOTOR;77000;77000;184;2007;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0;;;;;;;;;;
46677;INCIDENTE;27/10/2012 21:12;;;GUARULHOS;SP;BRASIL;SBGR;***;FINALIZADA;***;NÃO;;0;1;NÃO;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;MAC;PRMAV;REGULAR;AVIÃO;AIRBUS INDUSTRIE;A320-232;A320;JATO;BIMOTOR;77000;77000;166;2005;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;NENHUM;0;;;;;;;;;;
46679;INCIDENTE;28/10/2012 11:30;;;SANTANA DO ARAGUAIA;PA;BRASIL;SNKE;***;FINALIZADA;***;NÃO;;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTVJN;PARTICULAR;AVIÃO;EMBRAER;EMB-810D;PA34;PISTÃO;BIMOTOR;2073;2073;6;1989;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;PRIVADA;LEVE;0;;;;;;;;;;
46680;INCIDENTE;31/08/2012 12:10;;;SANTARÉM;PA;BRASIL;SBSN;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PTEHX;TÁXI AÉREO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTÃO;MONOMOTOR;1633;1633;6;1976;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46681;INCIDENTE;08/08/2012 22:59;;;BELÉM;PA;BRASIL;SBBE;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PRCRF;TÁXI AÉREO;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;MONOMOTOR;3969;3969;11;2010;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46682;INCIDENTE;06/08/2012 12:15;;;SALVADOR;BA;BRASIL;SBSV;***;FINALIZADA;***;NÃO;;0;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTVMQ;TÁXI AÉREO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTÃO;MONOMOTOR;1633;1633;7;1991;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;LEVE;0;;;;;;;;;;
46683;INCIDENTE;04/11/2012 14:06;***;***;VITÓRIA DA CONQUISTA;BA;BRASIL;SBQV;***;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PUAKV;EXPERIMENTAL;ULTRALEVE;***;PARADISE I;ULAC;PISTÃO;MONOMOTOR;720;720;1;2008;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;EXPERIMENTAL;LEVE;0;;;;;;;;;;
46684;INCIDENTE;06/09/2012 19:45;***;***;SALVADOR;BA;BRASIL;SBSV;***;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PUNHP;EXPERIMENTAL;ULTRALEVE;LABORTEC ENGENHARIA LTDA;PARADISE P-1;ULAC;PISTÃO;MONOMOTOR;750;750;2;2010;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;EXPERIMENTAL;NENHUM;0;;;;;;;;;;
46685;INCIDENTE;14/09/2012 20:07;;;SALVADOR;BA;BRASIL;SBSV;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PRINA;INSTRUÇÃO;AVIÃO;CESSNA AIRCRAFT;150L;C150;PISTÃO;MONOMOTOR;726;726;2;1972;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;NENHUM;0;;;;;;;;;;
46686;INCIDENTE;01/09/2012 12:10;***;***;CAMPINA GRANDE;PB;BRASIL;SNKB;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PTCSY;PARTICULAR;AVIÃO;PIPER AIRCRAFT;PA-30;PA30;PISTÃO;BIMOTOR;1633;1633;4;1968;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;NENHUM;0;;;;;;;;;;
46687;INCIDENTE;19/11/2012 11:55;;;PELOTAS;RS;BRASIL;SBPK;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PPGCN;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;3;1991;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;INSTRUÇÃO;LEVE;0;;;;;;;;;;
46688;INCIDENTE;21/08/2012 23:00;;;LONDRINA;PR;BRASIL;SBLO;***;FINALIZADA;***;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PTWQQ;INSTRUÇÃO;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2;1982;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;NENHUM;0;;;;;;;;;;
46689;INCIDENTE;20/09/2012 18:25;;;LONDRINA;PR;BRASIL;SBLO;***;FINALIZADA;***;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PTBKU;INSTRUÇÃO;AVIÃO;CESSNA AIRCRAFT;150J;C150;PISTÃO;MONOMOTOR;726;726;2;1969;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;INSTRUÇÃO;NENHUM;0;;;;;;;;;;
46691;INCIDENTE;17/09/2012 11:00;;;RIO GRANDE;RS;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OTHR;PRDBD;PARTICULAR;AVIÃO;HAWKER BEECHCRAFT;HAWKER 900XP;H25B;JATO;BIMOTOR;12701;12701;10;2009;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;PRIVADA;LEVE;0;;;;;;;;;;
46692;INCIDENTE;19/11/2012 18:42;;;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PRSED;TÁXI AÉREO;HELICÓPTERO;SIKORSKY AIRCRAFT;S-76C;S76;TURBOEIXO;BIMOTOR;5307;5307;14;2003;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;LEVE;0;;;;;;;;;;
46693;INCIDENTE;21/11/2012 13:10;;;RIO LARGO;AL;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRLRR;TÁXI AÉREO;AVIÃO;LEARJET;31;LJ31;JATO;BIMOTOR;7031;7031;10;1990;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46694;INCIDENTE;09/11/2012 13:15;***;***;MONTES CLAROS;MG;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS | CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OTHR;PUPIC;EXPERIMENTAL;ULTRALEVE;DANIEL DO PRADO FERREIRA PINTO;BRAVO 700;ULAC;PISTÃO;MONOMOTOR;550;550;2;2010;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;EXPERIMENTAL;NENHUM;0;;;;;;;;;;
46695;INCIDENTE;03/10/2012 19:40;;;VITÓRIA;ES;BRASIL;SBVT;***;FINALIZADA;***;NÃO;;0;1;NÃO;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;MAC;PRWTR;PARTICULAR;AVIÃO;ISRAEL AIRCRAFT;GULFSTREAM 200;GALX;JATO;BIMOTOR;16080;16080;12;1999;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;PRIVADA;NENHUM;0;;;;;;;;;;
46696;INCIDENTE;11/10/2012 12:50;;;CAMPOS DOS GOYTACAZES;RJ;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;SOPRO DE ROTOR;OUTROS | SOPRO DE ROTOR;OTHR;PRJAR;TÁXI AÉREO;HELICÓPTERO;SIKORSKY AIRCRAFT;S-92A;S92;TURBOEIXO;BIMOTOR;12020;12020;21;2011;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46698;INCIDENTE;26/10/2012 15:42;***;***;CABO FRIO;RJ;BRASIL;SBCB;***;FINALIZADA;***;NÃO;;0;1;NÃO;COLISÃO COM AVE;COLISÃO COM AVE;BIRD;PRBGB;TÁXI AÉREO;HELICÓPTERO;SIKORSKY AIRCRAFT;S-92A;S92;TURBOEIXO;BIMOTOR;12020;12020;21;2010;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46699;INCIDENTE;29/10/2012 19:10;;;MACAÉ;RJ;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PRMEU;TÁXI AÉREO;HELICÓPTERO;EUROCOPTER DEUTSCHLAND;EC 135P2+;EC35;TURBOEIXO;BIMOTOR;2910;2910;8;2007;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46701;INCIDENTE;25/05/2012 15:40;;;SÃO PAULO;SP;BRASIL;SBSP;***;FINALIZADA;***;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PRGUE;REGULAR;AVIÃO;BOEING COMPANY;737-8EH;B738;JATO;BIMOTOR;70533;70533;193;2010;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;LEVE;0;;;;;;;;;;
46702;ACIDENTE;11/12/2012 17:00;-1,66E+11;-4,93E+11;GOIÂNIA;GO;BRASIL;SBNV;***;FINALIZADA;ENCERRADA NO RAI;NÃO;;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTYSW;PARTICULAR;HELICÓPTERO;EUROCOPTER FRANCE;AS 350 BA;AS50;TURBOEIXO;MONOMOTOR;2100;2100;6;1994;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
46703;ACIDENTE;10/12/2012 18:50;***;***;OLIVEIRA;MG;BRASIL;****;SIM;FINALIZADA;A-155/CENIPA/2013;SIM;21/10/2013;0;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PRRIG;***;AVIÃO;CESSNA AIRCRAFT;150M;C150;PISTÃO;MONOMOTOR;726;726;2;1976;BRASIL;BRASIL;AVIÃO;PARTICULAR;SÃO JOÃO DEL REI;OLIVEIRA;VOO A BAIXA ALTURA;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;
46704;ACIDENTE;12/12/2012 18:00;-1,97E+11;-4,67E+11;IBIÁ;MG;BRASIL;****;SIM;FINALIZADA;A-156/CENIPA/2013;SIM;13/11/2013;0;1;NÃO;OUTROS;OUTROS;OTHR;PTIMJ;***;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;MONOMOTOR;1338;1338;4;1973;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;DESTRUÍDA;0;;;;;;;;;;
46705;INCIDENTE GRAVE;12/12/2012 17:50;-2,18E+11;-4,34E+11;JUIZ DE FORA;MG;BRASIL;SBJF;SIM;FINALIZADA;IG-157/CENIPA/2013;SIM;13/11/2013;0;1;SIM;EXCURSÃO DE PISTA;EXCURSÃO DE PISTA;RE;PTRFJ;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;7;1980;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;
46707;INCIDENTE;02/12/2012 16:01;;;GOIÂNIA;GO;BRASIL;SBGO;***;FINALIZADA;***;NÃO;;0;1;NÃO;COLISÃO COM AVE;COLISÃO COM AVE;BIRD;PRAXG;REGULAR;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;TURBOEIXO;BIMOTOR;52290;52290;125;2012;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;LEVE;0;;;;;;;;;;
46708;ACIDENTE;06/12/2012 16:30;***;***;ITAQUI;RS;BRASIL;****;SIM;FINALIZADA;A-153/CENIPA/2013;SIM;13/11/2013;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTUNF;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2002;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;;;;;;;;;;
46710;ACIDENTE;29/11/2012 10:40;***;***;VILA VELHA;ES;BRASIL;****;***;;;NÃO;;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PUZFL;EXPERIMENTAL;ULTRALEVE;***;FLOPES;ULAC;PISTÃO;MONOMOTOR;477;477;2;2003;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;EXPERIMENTAL;SUBSTANCIAL;1;;;;;;;;;;
46713;INCIDENTE;09/11/2012 11:48;;;GOIÂNIA;GO;BRASIL;SBGO;***;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PTRQI;TÁXI AÉREO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;7;1982;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;NENHUM;0;;;;;;;;;;
46714;INCIDENTE;25/11/2012 19:33;;;CURITIBA;PR;BRASIL;SBBI;***;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PPLCP;PARTICULAR;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6;2008;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;NENHUM;0;;;;;;;;;;
46715;INCIDENTE;26/11/2012 17:48;;;LONDRINA;PR;BRASIL;SBLO;***;FINALIZADA;***;NÃO;;0;1;NÃO;VAZAMENTO DE COMBUSTÍVEL;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | VAZAMENTO DE COMBUSTÍVEL;SCF-NP;PTBKU;INSTRUÇÃO;AVIÃO;CESSNA AIRCRAFT;150J;C150;PISTÃO;MONOMOTOR;726;726;2;1969;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUÇÃO;NENHUM;0;;;;;;;;;;
46716;INCIDENTE;27/11/2012 00:11;;;CAMPINAS;SP;BRASIL;SBKP;***;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PRATE;REGULAR;AVIÃO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOÉLICE;BIMOTOR;23000;23000;75;2011;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;REGULAR;NENHUM;0;;;;;;;;;;
46717;INCIDENTE;29/11/2012 23:35;;;LONDRINA;PR;BRASIL;SBLO;***;FINALIZADA;***;NÃO;;0;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PRRRM;PARTICULAR;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;MONOMOTOR;1724;1724;6;1975;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;NENHUM;0;;;;;;;;;;
46718;INCIDENTE;01/12/2012 16:33;;;FORTALEZA;CE;BRASIL;****;***;FINALIZADA;***;NÃO;;0;1;NÃO;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;MAC;PRAYH;REGULAR;AVIÃO;EMBRAER;ERJ 190-200 IGW;E190;TURBOEIXO;BIMOTOR;52290;52290;125;2010;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0;;;;;;;;;;
46719;INCIDENTE;02/12/2012 13:55;;;CONFINS;MG;BRASIL;SBCF;***;FINALIZADA;***;NÃO;;0;1;NÃO;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | ESTOURO DE PNEU;SCF-NP;PRGTZ;REGULAR;AVIÃO;BOEING COMPANY;737-8EH;B738;JATO;BIMOTOR;70533;70533;197;2007;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;LEVE;0;;;;;;;;;;
46720;INCIDENTE;04/12/2012 10:30;;;GOIÂNIA;GO;BRASIL;SBGO;***;FINALIZADA;***;NÃO;;0;1;NÃO;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO | TRÁFEGO AÉREO;MAC;PRRLJ;REGULAR;AVIÃO;BOEING COMPANY;727-214F;B722;JATO;TRIMOTOR;88360;88360;7;1978;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0;;;;;;;;;;
46721;INCIDENTE;06/12/2012 18:20;;;GUARULHOS;SP;BRASIL;SBGR;***;FINALIZADA;***;NÃO;;0;1;NÃO;COLISÃO COM AVE;COLISÃO COM AVE;BIRD;PRVBY;REGULAR;AVIÃO;BOEING COMPANY;737-73A;B737;JATO;BIMOTOR;70080;70080;153;1999;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;LEVE;0;;;;;;;;;;
